Country;Year;Month;SubNational;Constituency;Magnitude;Party;Turnout;Votes;Share
New Zealand;5542005;9;;otaki;1;green party of aotearoa new zealand;0.847846388816833;1022;0.0266360864043236
New Zealand;5542005;9;;dunedin south;;new zealand national party;0.847976446151733;9692;0.27210196852684
New Zealand;5542005;9;;manukau east;;act new zealand;0.732599794864655;629;0.0190669614821672
New Zealand;5542005;9;;otaki;1;act new zealand;0.847846388816833;163;0.00424822140485048
New Zealand;5542005;9;;east coast;;republic of new zealand party;0.808998644351959;2;6.45999971311539e-05
New Zealand;5542005;9;;tukituki;;aotearoa legalise cannabis party;0.833191156387329;87;0.0024538841098547
New Zealand;5542005;9;;wairarapa;1;united future new zealand;0.834287762641907;364;0.011364346370101
New Zealand;5542005;9;;mt albert;;new zealand first party;0.80298787355423;1089;0.0338072776794434
New Zealand;5542005;9;;ohariu-belmont;;christian heritage party of new zealand;0.857666909694672;17;0.000457026006188244
New Zealand;5542005;9;;tamaki makaurau;;green party of aotearoa new zealand;0.620522141456604;652;0.0328314602375031
New Zealand;5542005;9;;mana;;green party of aotearoa new zealand;0.833414435386658;1995;0.062254261225462
New Zealand;5542005;9;;rongotai;1;new zealand national party;0.856951892375946;8738;0.242722228169441
New Zealand;5542005;9;;rodney;1;jim anderton's progressive party;0.843075275421143;332;0.00893409736454487
New Zealand;5542005;9;;maungakiekie;;one new zealand party;0.774706423282623;2;6.54999967082404e-05
New Zealand;5542005;9;;aoraki;;libertarianz;0.837104737758636;6;0.000176330999238417
New Zealand;5542005;9;;wigram;1;jim anderton's progressive party;0.798708140850067;15961;0.47617769241333
New Zealand;5542005;9;;east coast bays;;jim anderton's progressive party;0.812311828136444;338;0.0090899309143424
New Zealand;5542005;9;;wigram;1;united future new zealand;0.798708140850067;988;0.0294758193194866
New Zealand;5542005;9;;otago;1;jim anderton's progressive party;0.839905738830566;270;0.00744047621265054
New Zealand;5542005;9;;taupo;;united future new zealand;0.802364826202393;769;0.0261333510279655
New Zealand;5542005;9;;invercargill;;new zealand democratic party for social credit;0.813771784305573;63;0.00198082090355456
New Zealand;5542005;9;;ohariu-belmont;;new zealand national party;0.857666909694672;16042;0.431271344423294
New Zealand;5542005;9;;dunedin south;;aotearoa legalise cannabis party;0.847976446151733;90;0.00252674100920558
New Zealand;5542005;9;;palmerston north;1;green party of aotearoa new zealand;0.823961019515991;1141;0.0356061793863773
New Zealand;5542005;9;;wigram;;aotearoa legalise cannabis party;0.798708140850067;89;0.00262304698117077
New Zealand;5542005;9;;rangitikei;;new zealand family rights protection party;0.829764783382416;5;0.000156352994963527
New Zealand;5542005;9;;wairarapa;;green party of aotearoa new zealand;0.834287762641907;1478;0.0456779077649117
New Zealand;5542005;9;;new plymouth;;new zealand labour party;0.81306666135788;12542;0.376421868801117
New Zealand;5542005;9;;bay of plenty;;direct democracy party of new zealand;0.83683830499649;10;0.000273912999546155
New Zealand;5542005;9;;ohariu-belmont;1;green party of aotearoa new zealand;0.857666909694672;1877;0.0511541701853275
New Zealand;5542005;9;;hamilton east;;alliance;0.829765439033508;17;0.00045143099850975
New Zealand;5542005;9;;mana;1;alliance;0.833414435386658;100;0.00317510706372559
New Zealand;5542005;9;;waiariki;;m?ori party;0.694290459156036;6104;0.307863026857376
New Zealand;5542005;9;;wigram;;christian heritage party of new zealand;0.798708140850067;52;0.00153256696648896
New Zealand;5542005;9;;whanganui;;act new zealand;0.808668494224548;296;0.00907307490706444
New Zealand;5542005;9;;maungakiekie;1;act new zealand;0.774706423282623;624;0.0210391450673342
New Zealand;5542005;9;;nelson;;new zealand first party;0.827774167060852;1593;0.0432856902480125
New Zealand;5542005;9;;north shore;1;united future new zealand;0.829798400402069;865;0.023443004116416
New Zealand;5542005;9;;mt roskill;;new zealand first party;0.797589242458344;1173;0.0353313237428665
New Zealand;5542005;9;;aoraki;;m?ori party;0.837104737758636;38;0.00111675995867699
New Zealand;5542005;9;;west coast-tasman;;new zealand labour party;0.825119972229004;12012;0.372222751379013
New Zealand;5542005;9;;west coast-tasman;1;green party of aotearoa new zealand;0.825119972229004;1526;0.0479512326419353
New Zealand;5542005;9;;waimakariri;;alliance;0.831826388835907;21;0.000528382021002471
New Zealand;5542005;9;;banks peninsula;1;new zealand labour party;0.860747277736664;17639;0.438312262296677
New Zealand;5542005;9;;hutt south;;alliance;0.834426879882812;27;0.000826369971036911
New Zealand;5542005;9;;christchurch central;;libertarianz;0.797215282917023;9;0.00026110399630852
New Zealand;5542005;9;;tukituki;;new zealand democratic party for social credit;0.833191156387329;13;0.000366672000382096
New Zealand;5542005;9;;nelson;1;new zealand labour party;0.827774167060852;10073;0.27651047706604
New Zealand;5542005;9;;new plymouth;;99 mp party;0.81306666135788;12;0.000360155012458563
New Zealand;5542005;9;;pakuranga;;new zealand labour party;0.806895792484283;10810;0.300419628620148
New Zealand;5542005;9;;clevedon;;99 mp party;0.803932368755341;5;0.00013317700359039
New Zealand;5542005;9;;northland;;new zealand first party;0.814745664596558;3162;0.101871840655804
New Zealand;5542005;9;;whanganui;;alliance;0.808668494224548;31;0.000950220972299576
New Zealand;5542005;9;;port waikato;1;new zealand labour party;0.826396942138672;9118;0.256628215312958
New Zealand;5542005;9;;west coast-tasman;1;new zealand national party;0.825119972229004;13024;0.409250885248184
New Zealand;5542005;9;;rongotai;;act new zealand;0.856951892375946;379;0.0103326058015227
New Zealand;5542005;9;;mt roskill;1;act new zealand;0.797589242458344;1882;0.0579219497740269
New Zealand;5542005;9;;waimakariri;;new zealand labour party;0.831826388835907;16484;0.414754420518875
New Zealand;5542005;9;;otaki;1;new zealand labour party;0.847846388816833;17556;0.457556873559952
New Zealand;5542005;9;;nelson;;republic of new zealand party;0.827774167060852;4;0.000108690001070499
New Zealand;5542005;9;;west coast-tasman;1;aotearoa legalise cannabis party;0.825119972229004;515;0.0161827560514212
New Zealand;5542005;9;;wigram;;new zealand democratic party for social credit;0.798708140850067;15;0.000442087010014802
New Zealand;5542005;9;;rakaia;;republic of new zealand party;0.836698174476624;8;0.000217652006540447
New Zealand;5542005;9;;maungakiekie;;new zealand first party;0.774706423282623;1278;0.041857723146677
New Zealand;5542005;9;;bay of plenty;1;jim anderton's progressive party;0.83683830499649;217;0.00603381171822548
New Zealand;5542005;9;;invercargill;;99 mp party;0.813771784305573;9;0.000282974011497572
New Zealand;5542005;9;;napier;;libertarianz;0.839486300945282;11;0.000308573013171554
New Zealand;5542005;9;;coromandel;;green party of aotearoa new zealand;0.840585708618164;2713;0.0745903477072716
New Zealand;5542005;9;;aoraki;1;new zealand first party;0.837104737758636;1203;0.0356106795370579
New Zealand;5542005;9;;waitakere;;new zealand first party;0.806353449821472;1806;0.0562143996357918
New Zealand;5542005;9;;taupo;;green party of aotearoa new zealand;0.802364826202393;1093;0.0371440201997757
New Zealand;5542005;9;;christchurch central;;aotearoa legalise cannabis party;0.797215282917023;125;0.00362644693814218
New Zealand;5542005;9;;tamaki;;aotearoa legalise cannabis party;0.825263738632202;54;0.00146711198613048
New Zealand;5542005;9;;hutt south;;one new zealand party;0.834426879882812;4;0.000122425000881776
New Zealand;5542005;9;;east coast bays;1;new zealand labour party;0.812311828136444;9927;0.271199882030487
New Zealand;5542005;9;;auckland central;1;jim anderton's progressive party;0.824154675006866;266;0.00739196874201298
New Zealand;5542005;9;;ikaroa-rawhiti;;republic of new zealand party;0.673803448677063;3;0.000164338998729363
New Zealand;5542005;9;;napier;;aotearoa legalise cannabis party;0.839486300945282;80;0.00224416493438184
New Zealand;5542005;9;;east coast;;new zealand family rights protection party;0.808998644351959;8;0.000258298008702695
New Zealand;5542005;9;;ikaroa-rawhiti;;alliance;0.673803448677063;5;0.00027389801107347
New Zealand;5542005;9;;palmerston north;;alliance;0.823961019515991;14;0.000430093990871683
New Zealand;5542005;9;;northcote;;direct democracy party of new zealand;0.805063545703888;14;0.000403376994654536
New Zealand;5542005;9;;auckland central;1;independent;0.824154675006866;91;0.0025288313627243
New Zealand;5542005;9;;clutha-southland;;new zealand labour party;0.814012289047241;8705;0.286962240934372
New Zealand;5542005;9;;ilam;1;new zealand national party;0.828180372714996;19010;0.531302392482758
New Zealand;5542005;9;;wigram;1;new zealand national party;0.798708140850067;7413;0.221158146858215
New Zealand;5542005;9;;ilam;;act new zealand;0.828180372714996;689;0.0189020875841379
New Zealand;5542005;9;;te tai hauauru;;m?ori party;0.685153424739838;5739;0.316809266805649
New Zealand;5542005;9;;taupo;1;united future new zealand;0.802364826202393;598;0.0205944143235683
New Zealand;5542005;9;;manurewa;1;alliance;0.758087277412415;110;0.00368706835433841
New Zealand;5542005;9;;invercargill;;alliance;0.813771784305573;22;0.000691714987624437
New Zealand;5542005;9;;tukituki;;christian heritage party of new zealand;0.833191156387329;50;0.00141027802601457
New Zealand;5542005;9;;helensville;;one new zealand party;0.828538477420807;4;0.000114625996502582
New Zealand;5542005;9;;east coast bays;;new zealand democratic party for social credit;0.812311828136444;14;0.000376506010070443
New Zealand;5542005;9;;helensville;1;act new zealand;0.828538477420807;389;0.0113295475021005
New Zealand;5542005;9;;whangarei;;m?ori party;0.826484024524689;264;0.00742240203544497
New Zealand;5542005;9;;port waikato;1;destiny new zealand;0.826396942138672;306;0.0086124399676919
New Zealand;5542005;9;;port waikato;;m?ori party;0.826396942138672;230;0.00638232892379165
New Zealand;5542005;9;;tamaki makaurau;1;direct democracy party of new zealand;0.620522141456604;57;0.00297696772031486
New Zealand;5542005;9;;auckland central;1;green party of aotearoa new zealand;0.824154675006866;5327;0.148033902049065
New Zealand;5542005;9;;auckland central;;christian heritage party of new zealand;0.824154675006866;29;0.000788450997788459
New Zealand;5542005;9;;dunedin south;;jim anderton's progressive party;0.847976446151733;500;0.0140374517068267
New Zealand;5542005;9;;palmerston north;1;new zealand national party;0.823961019515991;11763;0.367077559232712
New Zealand;5542005;9;;tukituki;;act new zealand;0.833191156387329;407;0.0114796636626124
New Zealand;5542005;9;;te atatu;;new zealand national party;0.790100336074829;9466;0.303845405578613
New Zealand;5542005;9;;clutha-southland;;m?ori party;0.814012289047241;63;0.00207680906169116
New Zealand;5542005;9;;aoraki;;one new zealand party;0.837104737758636;3;8.82000022102147e-05
New Zealand;5542005;9;;ilam;1;act new zealand;0.828180372714996;895;0.0250139739364386
New Zealand;5542005;9;;rongotai;;one new zealand party;0.856951892375946;7;0.000190840000868775
New Zealand;5542005;9;;christchurch east;;republic of new zealand party;0.811828911304474;6;0.000169716993696056
New Zealand;5542005;9;;auckland central;1;act new zealand;0.824154675006866;559;0.0155342500656843
New Zealand;5542005;9;;palmerston north;;jim anderton's progressive party;0.823961019515991;370;0.0113667780533433
New Zealand;5542005;9;;rodney;;m?ori party;0.843075275421143;107;0.0028453660197556
New Zealand;5542005;9;;aoraki;1;direct democracy party of new zealand;0.837104737758636;99;0.00293055479414761
New Zealand;5542005;9;;hutt south;;libertarianz;0.834426879882812;21;0.00064273300813511
New Zealand;5542005;9;;rakaia;;direct democracy party of new zealand;0.836698174476624;1;2.71999997494277e-05
New Zealand;5542005;9;;te tai tonga;;united future new zealand;0.672515988349915;211;0.0106361526995897
New Zealand;5542005;9;;northcote;;destiny new zealand;0.805063545703888;195;0.0056184628047049
New Zealand;5542005;9;;east coast bays;;united future new zealand;0.812311828136444;890;0.0239350255578756
New Zealand;5542005;9;;kaikoura;;destiny new zealand;0.827445983886719;139;0.00400241883471608
New Zealand;5542005;9;;port waikato;1;new zealand national party;0.826396942138672;22616;0.636532485485077
New Zealand;5542005;9;;clutha-southland;1;independent;0.814012289047241;121;0.00401779776439071
New Zealand;5542005;9;;te tai hauauru;;new zealand national party;0.685153424739838;648;0.0357714593410492
New Zealand;5542005;9;;hutt south;;new zealand labour party;0.834426879882812;15534;0.475438445806503
New Zealand;5542005;9;;northland;;aotearoa legalise cannabis party;0.814745664596558;94;0.00302844797261059
New Zealand;5542005;9;;kaikoura;1;act new zealand;0.827445983886719;275;0.00800442416220903
New Zealand;5542005;9;;clutha-southland;;99 mp party;0.814012289047241;13;0.000428547995397821
New Zealand;5542005;9;;bay of plenty;1;m?ori party;0.83683830499649;314;0.00873095355927944
New Zealand;5542005;9;;whangarei;;one new zealand party;0.826484024524689;4;0.000112460998934694
New Zealand;5542005;9;;new lynn;1;direct democracy party of new zealand;0.820019602775574;98;0.00304045667871833
New Zealand;5542005;9;;otaki;;jim anderton's progressive party;0.847846388816833;614;0.0158627647906542
New Zealand;5542005;9;;new plymouth;1;destiny new zealand;0.81306666135788;555;0.0168595649302006
New Zealand;5542005;9;;rodney;1;new zealand labour party;0.843075275421143;9115;0.245284035801888
New Zealand;5542005;9;;rongotai;;jim anderton's progressive party;0.856951892375946;394;0.0107415486127138
New Zealand;5542005;9;;northcote;1;new zealand national party;0.805063545703888;16854;0.493629723787308
New Zealand;5542005;9;;hamilton west;;aotearoa legalise cannabis party;0.802237689495087;89;0.00260706502012908
New Zealand;5542005;9;;ikaroa-rawhiti;;green party of aotearoa new zealand;0.673803448677063;443;0.0242673233151436
New Zealand;5542005;9;;te atatu;;m?ori party;0.790100336074829;219;0.00702959485352039
New Zealand;5542005;9;;rodney;;aotearoa legalise cannabis party;0.843075275421143;58;0.00154234794899821
New Zealand;5542005;9;;maungakiekie;;new zealand labour party;0.774706423282623;15484;0.507140040397644
New Zealand;5542005;9;;north shore;;aotearoa legalise cannabis party;0.829798400402069;55;0.00146187201607972
New Zealand;5542005;9;;te atatu;1;act new zealand;0.790100336074829;524;0.0172011945396662
New Zealand;5542005;9;;waiariki;;destiny new zealand;0.694290459156036;528;0.0266303531825542
New Zealand;5542005;9;;waitakere;1;green party of aotearoa new zealand;0.806353449821472;1709;0.0544336847960949
New Zealand;5542005;9;;hamilton west;1;m?ori party;0.802237689495087;379;0.0113036474213004
New Zealand;5542005;9;;wairarapa;;new zealand first party;0.834287762641907;2889;0.0892851650714874
New Zealand;5542005;9;;waitakere;;united future new zealand;0.806353449821472;944;0.029383385553956
New Zealand;5542005;9;;northcote;;act new zealand;0.805063545703888;921;0.0265364348888397
New Zealand;5542005;9;;rongotai;;republic of new zealand party;0.856951892375946;3;8.17999971332029e-05
New Zealand;5542005;9;;maungakiekie;1;communist league;0.774706423282623;54;0.00182069523725659
New Zealand;5542005;9;;te atatu;;jim anderton's progressive party;0.790100336074829;347;0.0111382165923715
New Zealand;5542005;9;;taranaki-king country;;libertarianz;0.817528784275055;20;0.000635384989436716
New Zealand;5542005;9;;clutha-southland;;destiny new zealand;0.814012289047241;99;0.00326355709694326
New Zealand;5542005;9;;waitakere;;republic of new zealand party;0.806353449821472;5;0.000155632005771622
New Zealand;5542005;9;;coromandel;;new zealand first party;0.840585708618164;3661;0.100654348731041
New Zealand;5542005;9;;wigram;;new zealand labour party;0.798708140850067;16271;0.479546129703522
New Zealand;5542005;9;;west coast-tasman;1;new zealand labour party;0.825119972229004;15178;0.476935654878616
New Zealand;5542005;9;;rangitikei;;green party of aotearoa new zealand;0.829764783382416;1083;0.0338659733533859
New Zealand;5542005;9;;dunedin south;1;restore all things in christ party;0.847976446151733;91;0.00258919922634959
New Zealand;5542005;9;;manurewa;;new zealand first party;0.758087277412415;1714;0.0555015876889229
New Zealand;5542005;9;;kaikoura;1;m?ori party;0.827445983886719;174;0.00506461737677455
New Zealand;5542005;9;;te tai hauauru;;green party of aotearoa new zealand;0.685153424739838;572;0.0315760411322117
New Zealand;5542005;9;;rangitikei;1;new zealand national party;0.829764783382416;19119;0.604247629642487
New Zealand;5542005;9;;manurewa;1;act new zealand;0.758087277412415;582;0.0195079445838928
New Zealand;5542005;9;;ohariu-belmont;1;new zealand national party;0.857666909694672;7329;0.199738368391991
New Zealand;5542005;9;;wairarapa;;new zealand democratic party for social credit;0.834287762641907;8;0.00024724198738113
New Zealand;5542005;9;;otaki;;christian heritage party of new zealand;0.847846388816833;37;0.000955899013206363
New Zealand;5542005;9;;helensville;;new zealand national party;0.828538477420807;19224;0.55089408159256
New Zealand;5542005;9;;new lynn;;new zealand family rights protection party;0.820019602775574;7;0.000211998994927853
New Zealand;5542005;9;;tukituki;;new zealand labour party;0.833191156387329;13353;0.376628875732422
New Zealand;5542005;9;;invercargill;1;united future new zealand;0.813771784305573;453;0.0144033571705222
New Zealand;5542005;9;;taupo;;new zealand national party;0.802364826202393;13020;0.442465841770172
New Zealand;5542005;9;;mangere;1;destiny new zealand;0.728916704654694;892;0.0320944115519524
New Zealand;5542005;9;;mana;;libertarianz;0.833414435386658;9;0.000280845997622237
New Zealand;5542005;9;;christchurch central;;destiny new zealand;0.797215282917023;144;0.00417766720056534
New Zealand;5542005;9;;new plymouth;;christian heritage party of new zealand;0.81306666135788;36;0.00108046503737569
New Zealand;5542005;9;;te tai tonga;;one new zealand party;0.672515988349915;4;0.000201632996322587
New Zealand;5542005;9;;palmerston north;;act new zealand;0.823961019515991;285;0.00875549111515284
New Zealand;5542005;9;;te tai tokerau;1;aotearoa legalise cannabis party;0.697876632213593;574;0.030191458761692
New Zealand;5542005;9;;waimakariri;1;new zealand national party;0.831826388835907;13478;0.343318551778793
New Zealand;5542005;9;;ikaroa-rawhiti;;new zealand labour party;0.673803448677063;10639;0.582799255847931
New Zealand;5542005;9;;whangarei;;destiny new zealand;0.826484024524689;240;0.00674763787537813
New Zealand;5542005;9;;northcote;;new zealand democratic party for social credit;0.805063545703888;8;0.00023050099844113
New Zealand;5542005;9;;clevedon;;jim anderton's progressive party;0.803932368755341;381;0.0101480931043625
New Zealand;5542005;9;;dunedin north;;direct democracy party of new zealand;0.834212779998779;4;0.000122391997138038
New Zealand;5542005;9;;palmerston north;;direct democracy party of new zealand;0.823961019515991;5;0.000153604996739887
New Zealand;5542005;9;;wellington central;;aotearoa legalise cannabis party;0.865768074989319;98;0.00236869510263205
New Zealand;5542005;9;;piako;;libertarianz;0.804668247699738;9;0.000262413988821208
New Zealand;5542005;9;;waitakere;;new zealand democratic party for social credit;0.806353449821472;6;0.000186759003554471
New Zealand;5542005;9;;napier;;alliance;0.839486300945282;29;0.000813509977888316
New Zealand;5542005;9;;aoraki;;act new zealand;0.837104737758636;398;0.0116965938359499
New Zealand;5542005;9;;christchurch east;1;new zealand national party;0.811828911304474;8996;0.2587511241436
New Zealand;5542005;9;;new lynn;;99 mp party;0.820019602775574;7;0.000211998994927853
New Zealand;5542005;9;;manukau east;1;new zealand labour party;0.732599794864655;18804;0.594029366970062
New Zealand;5542005;9;;tamaki;;act new zealand;0.825263738632202;1009;0.0274132639169693
New Zealand;5542005;9;;christchurch central;;united future new zealand;0.797215282917023;1048;0.0304041318595409
New Zealand;5542005;9;;bay of plenty;1;united future new zealand;0.83683830499649;707;0.0196585468947887
New Zealand;5542005;9;;east coast bays;1;green party of aotearoa new zealand;0.812311828136444;1287;0.0351600907742977
New Zealand;5542005;9;;tainui;;new zealand democratic party for social credit;0.657352805137634;5;0.000267150986474007
New Zealand;5542005;9;;ohariu-belmont;;republic of new zealand party;0.857666909694672;3;8.07000033091754e-05
New Zealand;5542005;9;;mt roskill;;new zealand labour party;0.797589242458344;16501;0.497018069028854
New Zealand;5542005;9;;piako;;aotearoa legalise cannabis party;0.804668247699738;73;0.00212846603244543
New Zealand;5542005;9;;nelson;;destiny new zealand;0.827774167060852;361;0.00980924908071756
New Zealand;5542005;9;;rakaia;;one new zealand party;0.836698174476624;14;0.000380890007363632
New Zealand;5542005;9;;new lynn;1;jim anderton's progressive party;0.820019602775574;282;0.00874906964600086
New Zealand;5542005;9;;rangitikei;1;united future new zealand;0.829764783382416;718;0.0226920768618584
New Zealand;5542005;9;;ikaroa-rawhiti;;direct democracy party of new zealand;0.673803448677063;1;5.47999989066739e-05
New Zealand;5542005;9;;mana;;christian heritage party of new zealand;0.833414435386658;22;0.000686513027176261
New Zealand;5542005;9;;whangarei;;libertarianz;0.826484024524689;39;0.00109649100340903
New Zealand;5542005;9;;ilam;;jim anderton's progressive party;0.828180372714996;454;0.0124550769105554
New Zealand;5542005;9;;mana;1;united future new zealand;0.833414435386658;1207;0.0383235439658165
New Zealand;5542005;9;;mt albert;1;new zealand first party;0.80298787355423;746;0.0237345304340124
New Zealand;5542005;9;;tauranga;;m?ori party;0.84019273519516;124;0.00339047890156507
New Zealand;5542005;9;;manukau east;1;jim anderton's progressive party;0.732599794864655;407;0.0128573682159185
New Zealand;5542005;9;;new plymouth;1;m?ori party;0.81306666135788;312;0.00947780907154083
New Zealand;5542005;9;;banks peninsula;;new zealand first party;0.860747277736664;1421;0.0348386764526367
New Zealand;5542005;9;;new plymouth;;m?ori party;0.81306666135788;148;0.00444190995767713
New Zealand;5542005;9;;rongotai;1;act new zealand;0.856951892375946;425;0.0118055557832122
New Zealand;5542005;9;;waimakariri;1;new zealand first party;0.831826388835907;4247;0.108181774616241
New Zealand;5542005;9;;new plymouth;;aotearoa legalise cannabis party;0.81306666135788;86;0.00258110999129713
New Zealand;5542005;9;;taupo;;new zealand family rights protection party;0.802364826202393;5;0.000169917999301106
New Zealand;5542005;9;;tauranga;1;united future new zealand;0.84019273519516;1323;0.0366573370993137
New Zealand;5542005;9;;christchurch east;1;anti-capitalist alliance;0.811828911304474;43;0.00123680499382317
New Zealand;5542005;9;;mangere;;new zealand national party;0.728916704654694;3894;0.135802462697029
New Zealand;5542005;9;;tauranga;;new zealand first party;0.84019273519516;4851;0.132638826966286
New Zealand;5542005;9;;whanganui;;new zealand national party;0.808668494224548;13417;0.411261647939682
New Zealand;5542005;9;;epsom;1;direct democracy party of new zealand;0.822673797607422;97;0.00271063297986984
New Zealand;5542005;9;;rotorua;;aotearoa legalise cannabis party;0.812574684619904;80;0.00258481409400702
New Zealand;5542005;9;;mana;;republic of new zealand party;0.833414435386658;3;9.35999996727332e-05
New Zealand;5542005;9;;east coast bays;1;direct democracy party of new zealand;0.812311828136444;73;0.00199431763030589
New Zealand;5542005;9;;manurewa;;new zealand family rights protection party;0.758087277412415;105;0.0034000389277935
New Zealand;5542005;9;;waiariki;;act new zealand;0.694290459156036;22;0.00110959797166288
New Zealand;5542005;9;;te atatu;;99 mp party;0.790100336074829;4;0.000128393992781639
New Zealand;5542005;9;;northland;1;act new zealand;0.814745664596558;216;0.00705237034708261
New Zealand;5542005;9;;piako;1;destiny new zealand;0.804668247699738;244;0.00720316451042891
New Zealand;5542005;9;;port waikato;1;republic of new zealand party;0.826396942138672;77;0.0021671827416867
New Zealand;5542005;9;;tamaki makaurau;1;m?ori party;0.620522141456604;10024;0.523528516292572
New Zealand;5542005;9;;mt roskill;1;direct democracy party of new zealand;0.797589242458344;98;0.00301612704060972
New Zealand;5542005;9;;rimutaka;;m?ori party;0.834369122982025;181;0.00522517319768667
New Zealand;5542005;9;;tamaki;;new zealand democratic party for social credit;0.825263738632202;5;0.000135844005853869
New Zealand;5542005;9;;manurewa;1;new zealand national party;0.758087277412415;6092;0.204196557402611
New Zealand;5542005;9;;rodney;;new zealand democratic party for social credit;0.843075275421143;15;0.000398883013986051
New Zealand;5542005;9;;hutt south;;new zealand democratic party for social credit;0.834426879882812;9;0.000275456986855716
New Zealand;5542005;9;;wairarapa;;direct democracy party of new zealand;0.834287762641907;4;0.000123620993690565
New Zealand;5542005;9;;piako;;green party of aotearoa new zealand;0.804668247699738;1068;0.031139750033617
New Zealand;5542005;9;;wellington central;;new zealand labour party;0.865768074989319;17936;0.433519452810287
New Zealand;5542005;9;;rimutaka;;green party of aotearoa new zealand;0.834369122982025;1446;0.0417436473071575
New Zealand;5542005;9;;ilam;;99 mp party;0.828180372714996;7;0.000192039005924016
New Zealand;5542005;9;;mt roskill;;new zealand national party;0.797589242458344;11543;0.34768071770668
New Zealand;5542005;9;;christchurch central;1;anti-capitalist alliance;0.797215282917023;90;0.00267546600662172
New Zealand;5542005;9;;whanganui;;libertarianz;0.808668494224548;16;0.000490435981191695
New Zealand;5542005;9;;tauranga;;new zealand national party;0.84019273519516;16559;0.452765703201294
New Zealand;5542005;9;;te tai tonga;1;jim anderton's progressive party;0.672515988349915;705;0.0369361340999603
New Zealand;5542005;9;;te tai hauauru;;alliance;0.685153424739838;6;0.000331216986523941
New Zealand;5542005;9;;te tai tokerau;1;m?ori party;0.697876632213593;9965;0.524142622947693
New Zealand;5542005;9;;wigram;1;direct democracy party of new zealand;0.798708140850067;20;0.000596676487475634
New Zealand;5542005;9;;wigram;;one new zealand party;0.798708140850067;4;0.000117889998364262
New Zealand;5542005;9;;west coast-tasman;;one new zealand party;0.825119972229004;11;0.000340862985467538
New Zealand;5542005;9;;east coast bays;1;m?ori party;0.812311828136444;119;0.00325101078487933
New Zealand;5542005;9;;northland;;libertarianz;0.814745664596558;27;0.000869872979819775
New Zealand;5542005;9;;otago;;libertarianz;0.839905738830566;10;0.000271642988082021
New Zealand;5542005;9;;new lynn;1;new zealand labour party;0.820019602775574;18087;0.561150431632996
New Zealand;5542005;9;;northland;;99 mp party;0.814745664596558;11;0.000354393007000908
New Zealand;5542005;9;;port waikato;;libertarianz;0.826396942138672;19;0.000527236028574407
New Zealand;5542005;9;;waitakere;;one new zealand party;0.806353449821472;5;0.000155632005771622
New Zealand;5542005;9;;christchurch east;1;direct democracy party of new zealand;0.811828911304474;63;0.00181206315755844
New Zealand;5542005;9;;rongotai;;libertarianz;0.856951892375946;20;0.000545256014447659
New Zealand;5542005;9;;aoraki;;new zealand first party;0.837104737758636;2048;0.0601874962449074
New Zealand;5542005;9;;taupo;1;green party of aotearoa new zealand;0.802364826202393;751;0.02586355432868
New Zealand;5542005;9;;otago;;aotearoa legalise cannabis party;0.839905738830566;106;0.00287941796705127
New Zealand;5542005;9;;ilam;1;independent;0.828180372714996;165;0.0046115149743855
New Zealand;5542005;9;;coromandel;1;act new zealand;0.840585708618164;172;0.00477684894576669
New Zealand;5542005;9;;piako;;act new zealand;0.804668247699738;740;0.0215762313455343
New Zealand;5542005;9;;hamilton east;;destiny new zealand;0.829765439033508;109;0.00289447093382478
New Zealand;5542005;9;;taupo;;libertarianz;0.802364826202393;12;0.000407802988775074
New Zealand;5542005;9;;te tai hauauru;1;m?ori party;0.685153424739838;10922;0.629764199256897
New Zealand;5542005;9;;piako;;new zealand national party;0.804668247699738;17315;0.504854679107666
New Zealand;5542005;9;;waiariki;;united future new zealand;0.694290459156036;89;0.0044888281263411
New Zealand;5542005;9;;coromandel;;jim anderton's progressive party;0.840585708618164;358;0.00984273571521044
New Zealand;5542005;9;;whangarei;;99 mp party;0.826484024524689;4;0.000112460998934694
New Zealand;5542005;9;;taupo;1;m?ori party;0.802364826202393;501;0.0172538477927446
New Zealand;5542005;9;;rotorua;1;new zealand national party;0.812574684619904;11758;0.385951101779938
New Zealand;5542005;9;;north shore;1;jim anderton's progressive party;0.829798400402069;544;0.0147433467209339
New Zealand;5542005;9;;mt albert;;green party of aotearoa new zealand;0.80298787355423;2985;0.0926673263311386
New Zealand;5542005;9;;tainui;1;independent;0.657352805137634;308;0.0171349104493856
New Zealand;5542005;9;;wairarapa;1;act new zealand;0.834287762641907;314;0.00980330910533667
New Zealand;5542005;9;;ilam;;destiny new zealand;0.828180372714996;57;0.00156374298967421
New Zealand;5542005;9;;wellington central;;new zealand national party;0.865768074989319;13513;0.326613962650299
New Zealand;5542005;9;;taranaki-king country;;new zealand labour party;0.817528784275055;7886;0.250532120466232
New Zealand;5542005;9;;northcote;;aotearoa legalise cannabis party;0.805063545703888;73;0.00210332195274532
New Zealand;5542005;9;;rangitikei;;libertarianz;0.829764783382416;12;0.000375245988834649
New Zealand;5542005;9;;otago;;united future new zealand;0.839905738830566;783;0.0212696604430676
New Zealand;5542005;9;;dunedin north;;aotearoa legalise cannabis party;0.834212779998779;95;0.00290679908357561
New Zealand;5542005;9;;wigram;;new zealand national party;0.798708140850067;9895;0.291629821062088
