ADM1,Constituency
Matabeleland South,Tsholotsho South
Matabeleland South,Wedza South
Matabeleland South,Zvimba South
Midlands,BUMBWINI
Midlands,Beitbridge East
Midlands,Headlands
Midlands,KIGAMBONI
Midlands,KIKWAJUNI
Midlands,KILINDI
Midlands,KILWA KASKAZINI
Midlands,KILWA KUSINI
Midlands,KINONDONI
Midlands,KIWANI
Midlands,MONDULI
Midlands,MPENDAE
Midlands,MUFINDI KASKAZINI
Midlands,MUFINDI KUSINI
Midlands,Magunje
Midlands,Makonde
Midlands,Mufakose
Midlands,Pumula
Midlands,SHINYANGA MJINI
Midlands,SINGIDA KASKAZINI
Midlands,SINGIDA KUSINI
Midlands,SINGIDA MJINI
Midlands,SONGEA MJINI
Midlands,Umzingwane
Midlands,ZIWANI
