CD_YEAR|CD_MUNTY_REFNIS|MS_NBR_NON_ZERO_INC|MS_NBR_ZERO_INC|MS_TOT_NET_TAXABLE_INC|MS_TOT_NET_INC|MS_NBR_TOT_NET_INC|MS_REAL_ESTATE_NET_INC|MS_NBR_REAL_ESTATE_NET_INC|MS_TOT_NET_MOV_ASS_INC|MS_NBR_NET_MOV_ASS_INC|MS_TOT_NET_VARIOUS_INC|MS_NBR_NET_VARIOUS_INC|MS_TOT_NET_PROF_INC|MS_NBR_NET_PROF_INC|MS_SEP_TAXABLE_INC|MS_NBR_SEP_TAXABLE_INC|MS_JOINT_TAXABLE_INC|MS_NBR_JOINT_TAXABLE_INC|MS_TOT_DEDUCT_SPEND|MS_NBR_DEDUCT_SPEND|MS_TOT_STATE_TAXES|MS_NBR_STATE_TAXES|MS_TOT_MUNICIP_TAXES|MS_NBR_MUNICIP_TAXES|MS_TOT_SUBURBS_TAXES|MS_NBR_SUBURBS_TAXES|MS_TOT_TAXES|MS_NBR_TOT_TAXES|MS_TOT_RESIDENTS|TX_MUNTY_DESCR_NL|TX_MUNTY_DESCR_FR|CD_DSTR_REFNIS|TX_ADM_DSTR_DESCR_NL|TX_ADM_DSTR_DESCR_FR|CD_PROV_REFNIS|TX_PROV_DESCR_NL|TX_PROV_DESCR_FR|CD_RGN_REFNIS|TX_RGN_DESCR_NL|TX_RGN_DESCR_FR
2008|43005|12049|634|306187489.82|311558506.29|12049|3274848.88|931|140453.14|82|292890.28|103|307850313.99|12017|9582010.19|2652|296605479.63|12043|5371016.47|3318|64540143.09|9205|4948429.57|8763|0|0|69488572.66|9278|19940|Eeklo|Eeklo|43000|Arrondissement Eeklo|Arrondissement d’Eeklo|40000|Provincie Oost-Vlaanderen|Province de Flandre orientale|02000|Vlaams Gewest|Région flamande
2009|43005|12120|858|312650216.34|318737424.22|12120|3330089.46|936|572509.2|92|357513.43|143|314477312.13|12079|10527952.21|2766|302122264.13|12118|6087207.88|3515|62376375.39|9252|4881659.68|8765|0|0|67258035.07|9327|20043|Eeklo|Eeklo|43000|Arrondissement Eeklo|Arrondissement d’Eeklo|40000|Provincie Oost-Vlaanderen|Province de Flandre orientale|02000|Vlaams Gewest|Région flamande
2010|43005|12149|827|316440564.17|323263865.18|12149|3256680.07|950|553946.44|116|368608.58|119|319084630.09|12113|9438462.31|2628|307002101.86|12141|6823301.01|3631|64468386.89|9380|4929284.03|8825|0|0|69397670.92|9426|20187|Eeklo|Eeklo|43000|Arrondissement Eeklo|Arrondissement d’Eeklo|40000|Provincie Oost-Vlaanderen|Province de Flandre orientale|02000|Vlaams Gewest|Région flamande
2011|43005|12127|672|330199224.89|337804354.81|12127|3302163.09|946|194380.07|151|329291.9|129|333978519.75|12096|10788853.06|2693|319410371.83|12122|7605129.92|3633|67409918.01|9830|5145835.16|8929|0|0|72555753.17|9847|20274|Eeklo|Eeklo|43000|Arrondissement Eeklo|Arrondissement d’Eeklo|40000|Provincie Oost-Vlaanderen|Province de Flandre orientale|02000|Vlaams Gewest|Région flamande
2012|43005|11987|676|343283792.62|350776145.44|11987|3379340.06|970|1634852.34|239|296757.2|110|345465195.84|11956|11685429.84|2593|331598362.78|11983|7492352.82|2163|70991109.16|9899|5590328.79|9024|0|0|76581437.95|9914|20329|Eeklo|Eeklo|43000|Arrondissement Eeklo|Arrondissement d’Eeklo|40000|Provincie Oost-Vlaanderen|Province de Flandre orientale|02000|Vlaams Gewest|Région flamande
2013|43005|12029|744|352223392.08|360337294.34|12029|3755710.41|1109|473161.06|217|294804.11|115|355813618.76|12003|10961582.3|2753|341261809.78|12027|8113902.26|2219|73595108.98|9870|5815902.35|9012|0|0|79411011.33|9885|20449|Eeklo|Eeklo|43000|Arrondissement Eeklo|Arrondissement d’Eeklo|40000|Provincie Oost-Vlaanderen|Province de Flandre orientale|02000|Vlaams Gewest|Région flamande
2005|43007|3422|218|88491748.73|89391392.49|3422|1017198.97|407|81127.03|17|150352.32|47|88142714.17|3409|2278956.71|691|86212792.02|3416|899643.76|945|20504103.05|2491|1527957.36|2453|0|0|22032060.41|2505|6128|Kaprijke|Kaprijke|43000|Arrondissement Eeklo|Arrondissement d’Eeklo|40000|Provincie Oost-Vlaanderen|Province de Flandre orientale|02000|Vlaams Gewest|Région flamande
2006|43007|3494|197|96084594.09|97137858.92|3494|1106397.75|418|78306.16|22|173433.29|45|95779721.72|3482|6829537.8|809|89255056.29|3493|1053264.83|887|21783409.86|2569|1625358.74|2508|0|0|23408768.6|2579|6171|Kaprijke|Kaprijke|43000|Arrondissement Eeklo|Arrondissement d’Eeklo|40000|Provincie Oost-Vlaanderen|Province de Flandre orientale|02000|Vlaams Gewest|Région flamande
2007|43007|3494|184|96462914.38|97749080.15|3494|1060311.12|429|193883.76|26|107904.42|37|96386980.85|3482|4593629.7|809|91869284.68|3492|1286165.77|983|21967449.62|2595|1646683.34|2553|0|0|23614132.96|2616|6171|Kaprijke|Kaprijke|43000|Arrondissement Eeklo|Arrondissement d’Eeklo|40000|Provincie Oost-Vlaanderen|Province de Flandre orientale|02000|Vlaams Gewest|Région flamande
2008|43007|3503|192|101928244.02|103411449.08|3503|1117841.94|433|133407.3|33|172594.1|26|101987605.74|3487|6392315.52|742|95535928.5|3501|1483205.06|993|23158800.99|2634|1736552.44|2583|0|0|24895353.43|2665|6177|Kaprijke|Kaprijke|43000|Arrondissement Eeklo|Arrondissement d’Eeklo|40000|Provincie Oost-Vlaanderen|Province de Flandre orientale|02000|Vlaams Gewest|Région flamande
2009|43007|3499|219|101916029.18|103598738.8|3499|1341316.88|435|200479.19|36|88253.83|28|101968688.9|3485|4047850|820|97868179.18|3498|1682709.62|1051|21936927.59|2657|1681967.64|2588|0|0|23618895.23|2688|6183|Kaprijke|Kaprijke|43000|Arrondissement Eeklo|Arrondissement d’Eeklo|40000|Provincie Oost-Vlaanderen|Province de Flandre orientale|02000|Vlaams Gewest|Région flamande
2010|43007|3623|195|106983628.03|108915667.41|3623|1340686.3|438|192467.04|38|82574.91|25|107299939.16|3610|5703345.47|808|101280282.56|3619|1932039.38|1141|23595641.42|2813|1763682.11|2711|0|0|25359323.53|2834|6294|Kaprijke|Kaprijke|43000|Arrondissement Eeklo|Arrondissement d’Eeklo|40000|Provincie Oost-Vlaanderen|Province de Flandre orientale|02000|Vlaams Gewest|Région flamande
2011|43007|3624|156|109912229.73|112076649.53|3624|1446119.35|461|134875.82|45|103739.96|35|110391914.4|3616|5238630.9|822|104673598.83|3616|2164419.8|1129|24173002.62|2934|1801438.28|2743|0|0|25974440.9|2944|6318|Kaprijke|Kaprijke|43000|Arrondissement Eeklo|Arrondissement d’Eeklo|40000|Provincie Oost-Vlaanderen|Province de Flandre orientale|02000|Vlaams Gewest|Région flamande
2012|43007|3567|144|118650409.96|120823531.44|3567|1525733.04|462|2357008.07|77|155382.89|32|116785407.44|3557|9030244.83|872|109620165.13|3566|2173121.48|646|26245390.61|2963|1914438.69|2784|0|0|28159829.3|2974|6374|Kaprijke|Kaprijke|43000|Arrondissement Eeklo|Arrondissement d’Eeklo|40000|Provincie Oost-Vlaanderen|Province de Flandre orientale|02000|Vlaams Gewest|Région flamande
2013|43007|3527|142|117447535.67|119799266.56|3527|1874697.07|556|314430.28|58|140489.88|30|117469649.33|3518|5294418.49|799|112153117.18|3523|2351730.89|650|26444528.08|2908|1964808.23|2751|0|0|28409336.31|2915|6298|Kaprijke|Kaprijke|43000|Arrondissement Eeklo|Arrondissement d’Eeklo|40000|Provincie Oost-Vlaanderen|Province de Flandre orientale|02000|Vlaams Gewest|Région flamande
2005|43010|12580|660|297300577.25|300120650.38|12580|4106028.51|1546|311589.45|71|611847.4|114|295091185.02|12552|9117692.21|2489|288182885.04|12577|2820073.13|3096|62810803.89|9280|4971179.22|9104|0|0|67781983.11|9332|22289|Maldegem|Maldegem|43000|Arrondissement Eeklo|Arrondissement d’Eeklo|40000|Provincie Oost-Vlaanderen|Province de Flandre orientale|02000|Vlaams Gewest|Région flamande
2006|43010|12735|680|313251213.47|317116785.92|12735|4161352.75|1556|328849.64|74|400815.13|108|312225768.4|12701|11957644.43|2885|301293569.04|12727|3865572.45|3064|66396351.94|9453|5250038.98|9262|0|0|71646390.92|9500|22366|Maldegem|Maldegem|43000|Arrondissement Eeklo|Arrondissement d’Eeklo|40000|Provincie Oost-Vlaanderen|Province de Flandre orientale|02000|Vlaams Gewest|Région flamande
2007|43010|12806|704|326587237.03|331366873.36|12806|4106448.34|1507|328182.71|77|302534.67|145|326629707.64|12777|13889731.58|2846|312697505.45|12798|4779636.33|3378|68917667.02|9534|5494575.13|9345|0|0|74412242.15|9604|22397|Maldegem|Maldegem|43000|Arrondissement Eeklo|Arrondissement d’Eeklo|40000|Provincie Oost-Vlaanderen|Province de Flandre orientale|02000|Vlaams Gewest|Région flamande
2008|43010|13025|735|342566497.52|348310741.78|13025|4394595.96|1512|419685.09|99|238415.64|113|343258045.09|12994|13034230.46|2904|329532267.06|13020|5744244.26|3453|71972821.43|10016|5756970.21|9587|0|0|77729791.64|10108|22667|Maldegem|Maldegem|43000|Arrondissement Eeklo|Arrondissement d’Eeklo|40000|Provincie Oost-Vlaanderen|Province de Flandre orientale|02000|Vlaams Gewest|Région flamande
2009|43010|13059|838|353396998.52|360084707.55|13059|4578842.63|1537|545520.72|115|467072.26|126|354493271.94|13025|15075569.84|2983|338321428.68|13053|6687709.03|3683|70362459.33|10060|5770992.42|9563|0|0|76133451.75|10167|22791|Maldegem|Maldegem|43000|Arrondissement Eeklo|Arrondissement d’Eeklo|40000|Provincie Oost-Vlaanderen|Province de Flandre orientale|02000|Vlaams Gewest|Région flamande
2010|43010|13236|832|358695763.91|366459312.22|13236|4646512.37|1531|597419.31|134|346861.63|93|360868518.91|13206|11995924.05|2827|346699839.86|13226|7763548.31|3930|74330901.23|10350|5934189.18|9770|0|0|80265090.41|10420|22997|Maldegem|Maldegem|43000|Arrondissement Eeklo|Arrondissement d’Eeklo|40000|Provincie Oost-Vlaanderen|Province de Flandre orientale|02000|Vlaams Gewest|Région flamande
2011|43010|13267|619|376917726.75|385810436.32|13267|4748936.7|1561|677456.7|157|570443.18|90|379813599.74|13238|15761198.27|3083|361156528.48|13257|8892709.57|3928|77781795.11|10921|6187716.48|9928|0|0|83969511.59|10957|23126|Maldegem|Maldegem|43000|Arrondissement Eeklo|Arrondissement d’Eeklo|40000|Provincie Oost-Vlaanderen|Province de Flandre orientale|02000|Vlaams Gewest|Région flamande
2012|43010|13091|596|387185689.01|395829720.4|13091|5107648.3|1548|2187413.79|288|363054.2|104|388171604.11|13061|13314332.35|3019|373871356.66|13087|8644031.39|2478|81337771.32|10919|6418001.37|10017|0|0|87755772.69|10959|23138|Maldegem|Maldegem|43000|Arrondissement Eeklo|Arrondissement d’Eeklo|40000|Provincie Oost-Vlaanderen|Province de Flandre orientale|02000|Vlaams Gewest|Région flamande
2013|43010|13132|561|401224631.65|410759030.73|13132|5547286.26|1733|842260.99|232|251732.41|91|404117751.07|13108|14010114.95|3160|387214516.7|13126|9534399.08|2580|85220700.89|11000|6331272.07|10163|0|0|91551972.96|11038|23263|Maldegem|Maldegem|43000|Arrondissement Eeklo|Arrondissement d’Eeklo|40000|Provincie Oost-Vlaanderen|Province de Flandre orientale|02000|Vlaams Gewest|Région flamande
2005|43014|3727|216|86964432.73|87757617.8|3727|974180.19|452|196377.47|30|42498|23|86544562.14|3723|3223344.13|748|83741088.6|3726|793185.07|902|17637775.63|2602|1268072.8|2603|0|0|18905848.43|2663|6582|Sint-Laureins|Sint-Laureins|43000|Arrondissement Eeklo|Arrondissement d’Eeklo|40000|Provincie Oost-Vlaanderen|Province de Flandre orientale|02000|Vlaams Gewest|Région flamande
2006|43014|3745|208|90926995.09|91967267.75|3745|1017136.52|454|233224.82|32|32069.48|20|90684836.93|3740|3692314.81|820|87234680.28|3741|1040272.66|929|18517923.27|2651|1328158.43|2644|0|0|19846081.7|2706|6591|Sint-Laureins|Sint-Laureins|43000|Arrondissement Eeklo|Arrondissement d’Eeklo|40000|Provincie Oost-Vlaanderen|Province de Flandre orientale|02000|Vlaams Gewest|Région flamande
2007|43014|3800|213|95655882.45|96978863.2|3800|1009686.46|463|255616.49|30|45836.54|24|95667723.71|3797|5586207.35|881|90069675.1|3795|1322980.75|988|19297122.21|2719|1393954.77|2706|0|0|20691076.98|2782|6592|Sint-Laureins|Sint-Laureins|43000|Arrondissement Eeklo|Arrondissement d’Eeklo|40000|Provincie Oost-Vlaanderen|Province de Flandre orientale|02000|Vlaams Gewest|Région flamande
2008|43014|3794|220|97061329.84|98617372.34|3794|1051050.72|480|354431.66|40|48081.3|23|97163808.66|3788|3621168.53|853|93440161.31|3793|1556042.5|996|19511419.76|2722|1416746.68|2700|0|0|20928166.44|2791|6577|Sint-Laureins|Sint-Laureins|43000|Arrondissement Eeklo|Arrondissement d’Eeklo|40000|Provincie Oost-Vlaanderen|Province de Flandre orientale|02000|Vlaams Gewest|Région flamande
2009|43014|3797|234|98659595.73|100421703.15|3797|1149087.97|481|347702.58|55|85924.39|24|98838988.21|3791|3611677.12|852|95047918.61|3792|1762107.42|1045|18791726.92|2737|1381270.52|2696|0|0|20172997.44|2812|6604|Sint-Laureins|Sint-Laureins|43000|Arrondissement Eeklo|Arrondissement d’Eeklo|40000|Provincie Oost-Vlaanderen|Province de Flandre orientale|02000|Vlaams Gewest|Région flamande
2010|43014|3778|212|102789506.55|104873769.66|3778|1210819.88|512|322944.7|70|50011.26|21|103289993.82|3774|4853783.09|825|97935723.46|3775|2084263.11|1116|20276398.72|2826|1450793.96|2759|0|0|21727192.68|2874|6535|Sint-Laureins|Sint-Laureins|43000|Arrondissement Eeklo|Arrondissement d’Eeklo|40000|Provincie Oost-Vlaanderen|Province de Flandre orientale|02000|Vlaams Gewest|Région flamande
2011|43014|3804|181|107998309.66|110379496.05|3804|1215672.94|514|355940.05|107|38957.28|22|108768925.78|3800|4876028.77|937|103122280.89|3801|2381186.39|1147|21576539.69|2993|1530275.2|2805|0|0|23106814.89|3023|6640|Sint-Laureins|Sint-Laureins|43000|Arrondissement Eeklo|Arrondissement d’Eeklo|40000|Provincie Oost-Vlaanderen|Province de Flandre orientale|02000|Vlaams Gewest|Région flamande
2012|43014|3782|150|113025534.42|115311224.68|3782|1409728.99|520|862844.21|147|52109.41|18|112986542.07|3774|5893574.12|912|107131960.3|3781|2285690.26|667|22836518.28|3030|1604931.16|2841|0|0|24441449.44|3056|6643|Sint-Laureins|Sint-Laureins|43000|Arrondissement Eeklo|Arrondissement d’Eeklo|40000|Provincie Oost-Vlaanderen|Province de Flandre orientale|02000|Vlaams Gewest|Région flamande
2013|43014|3782|180|117594907.87|120241977.34|3782|1564635.44|597|1641950.3|135|69115.9|26|116966275.7|3772|6720291.95|951|110874615.92|3779|2647069.47|708|24010211.58|3074|1679553.35|2902|0|0|25689764.93|3099|6649|Sint-Laureins|Sint-Laureins|43000|Arrondissement Eeklo|Arrondissement d’Eeklo|40000|Provincie Oost-Vlaanderen|Province de Flandre orientale|02000|Vlaams Gewest|Région flamande
2005|43018|7234|500|173318285.8|174756898.67|7234|1561777.44|422|256902.89|46|169441.5|63|172768776.84|7214|7240453.23|1391|166077832.57|7230|1438612.87|1620|36865205.75|5482|2928071.71|5371|0|0|39793277.46|5536|12176|Zelzate|Zelzate|43000|Arrondissement Eeklo|Arrondissement d’Eeklo|40000|Provincie Oost-Vlaanderen|Province de Flandre orientale|02000|Vlaams Gewest|Région flamande
2006|43018|7251|478|177216346.84|179243363.22|7251|1512929.83|396|230393.92|38|172701.12|57|177327338.35|7229|6679636.03|1567|170536710.81|7248|2027016.38|1606|37358539.68|5540|2971249.47|5426|0|0|40329789.15|5591|12190|Zelzate|Zelzate|43000|Arrondissement Eeklo|Arrondissement d’Eeklo|40000|Provincie Oost-Vlaanderen|Province de Flandre orientale|02000|Vlaams Gewest|Région flamande
2007|43018|7333|464|183547743.29|186196299.24|7333|1577072.52|391|326012.78|57|134024.44|56|184159189.5|7313|6990635.19|1521|176557108.1|7328|2648555.95|1809|38523798.85|5641|3075178.81|5535|0|0|41598977.66|5708|12242|Zelzate|Zelzate|43000|Arrondissement Eeklo|Arrondissement d’Eeklo|40000|Provincie Oost-Vlaanderen|Province de Flandre orientale|02000|Vlaams Gewest|Région flamande
2008|43018|7375|497|192448660.61|195736515.78|7375|1638591.9|386|579872.2|58|110305.96|54|193407745.72|7361|8249505.31|1635|184199155.3|7374|3287855.17|1901|40454623.21|5717|3244103.01|5586|0|0|43698726.22|5795|12309|Zelzate|Zelzate|43000|Arrondissement Eeklo|Arrondissement d’Eeklo|40000|Provincie Oost-Vlaanderen|Province de Flandre orientale|02000|Vlaams Gewest|Région flamande
2009|43018|7433|562|193509477.93|197446333.44|7433|1681722.36|389|510088.02|59|126886.86|52|195127636.2|7419|5504577.3|1939|188004900.63|7425|3936855.51|2054|38240041.12|5808|3136026.19|5643|0|0|41376067.31|5896|12494|Zelzate|Zelzate|43000|Arrondissement Eeklo|Arrondissement d’Eeklo|40000|Provincie Oost-Vlaanderen|Province de Flandre orientale|02000|Vlaams Gewest|Région flamande
2010|43018|7389|573|197462211.27|202003711.67|7389|1734967.01|396|375445.54|69|106602.8|36|199786696.32|7375|6013200.25|1574|191449011.02|7385|4541500.4|2167|39957870.91|5925|3193286.01|5698|0|0|43151156.92|5972|12578|Zelzate|Zelzate|43000|Arrondissement Eeklo|Arrondissement d’Eeklo|40000|Provincie Oost-Vlaanderen|Province de Flandre orientale|02000|Vlaams Gewest|Région flamande
2011|43018|7384|440|205221547.34|210300257.94|7384|1732232.7|395|413959.74|82|118556.74|37|208035508.76|7368|8086481.8|1637|197135065.54|7382|5078710.6|2170|41772262.98|6119|3119197.91|5687|0|0|44891460.89|6147|12491|Zelzate|Zelzate|43000|Arrondissement Eeklo|Arrondissement d’Eeklo|40000|Provincie Oost-Vlaanderen|Province de Flandre orientale|02000|Vlaams Gewest|Région flamande
2012|43018|7219|385|207954267.65|213093567.73|7219|1803732.68|383|840333.56|111|103643.52|39|210345857.97|7202|6595464.97|1583|201358802.68|7217|5139300.08|1420|42938180.99|6051|3184572.01|5637|0|0|46122753|6081|12509|Zelzate|Zelzate|43000|Arrondissement Eeklo|Arrondissement d’Eeklo|40000|Provincie Oost-Vlaanderen|Province de Flandre orientale|02000|Vlaams Gewest|Région flamande
2013|43018|7193|442|212269551.31|217758374.02|7193|1876296.99|438|398417.23|99|123141.85|43|215360517.95|7176|6376520.48|1894|205893030.83|7192|5488822.71|1442|44033528.89|6017|3267013.4|5624|0|0|47300542.29|6042|12499|Zelzate|Zelzate|43000|Arrondissement Eeklo|Arrondissement d’Eeklo|40000|Provincie Oost-Vlaanderen|Province de Flandre orientale|02000|Vlaams Gewest|Région flamande
2005|44001|10123|640|270947572.31|273778049.06|10123|2990086.55|1056|297297.78|59|249339.47|124|270241325.26|10079|8164257.71|2055|262783314.6|10118|2830476.75|3026|64055672.06|7687|4199819.86|7508|0|0|68255491.92|7692|18841|Aalter|Aalter|44000|Arrondissement Gent|Arrondissement de Gand|40000|Provincie Oost-Vlaanderen|Province de Flandre orientale|02000|Vlaams Gewest|Région flamande
2006|44001|10377|551|287584751.57|291068890.4|10377|3103574.18|1067|235727.14|56|253613.39|112|287475975.69|10343|10484850.75|2393|277099900.82|10375|3484138.83|2943|68328724.64|7917|4348431.88|7744|0|0|72677156.52|7923|18887|Aalter|Aalter|44000|Arrondissement Gent|Arrondissement de Gand|40000|Provincie Oost-Vlaanderen|Province de Flandre orientale|02000|Vlaams Gewest|Région flamande
2007|44001|10492|522|301591113.5|305955762.29|10492|3109053.3|1066|327094.88|80|289885.5|133|302229728.61|10458|12615777.9|2501|288975335.6|10484|4364648.79|3179|70742660.71|8022|4531829.99|7823|0|0|75274490.7|8047|19028|Aalter|Aalter|44000|Arrondissement Gent|Arrondissement de Gand|40000|Provincie Oost-Vlaanderen|Province de Flandre orientale|02000|Vlaams Gewest|Région flamande
2008|44001|10705|598|318387881.24|323604096.08|10705|3284675.61|1088|430761.88|106|423732.8|117|319464925.79|10674|11369379.67|2526|307018501.57|10697|5216214.84|3310|75175723.04|8280|4841683.93|8087|0|0|80017406.97|8325|19260|Aalter|Aalter|44000|Arrondissement Gent|Arrondissement de Gand|40000|Provincie Oost-Vlaanderen|Province de Flandre orientale|02000|Vlaams Gewest|Région flamande
2009|44001|10877|646|329679142|336219946.61|10877|3518934.62|1125|380926.51|111|248486.26|133|332071599.22|10840|10878365.55|2539|318800776.45|10874|6540804.61|3560|74398618.37|8419|4903033.76|8157|0|0|79301652.13|8470|19501|Aalter|Aalter|44000|Arrondissement Gent|Arrondissement de Gand|40000|Provincie Oost-Vlaanderen|Province de Flandre orientale|02000|Vlaams Gewest|Région flamande
2010|44001|11034|653|338253552.24|345577046.89|11034|3422400.1|1137|491604.05|144|282245.57|116|341380797.17|11000|10094201.17|2577|328159351.07|11031|7323494.65|3729|78774285.41|8678|5065546.44|8353|0|0|83839831.85|8704|19719|Aalter|Aalter|44000|Arrondissement Gent|Arrondissement de Gand|40000|Provincie Oost-Vlaanderen|Province de Flandre orientale|02000|Vlaams Gewest|Région flamande
2011|44001|11017|500|357502192.54|365560250.39|11017|3539717.04|1168|960163.88|176|297011.74|123|360763357.73|10990|14054089.87|2655|343448102.67|11008|8058057.85|3736|83251248.75|9050|5333524.71|8440|0|0|88584773.46|9056|19860|Aalter|Aalter|44000|Arrondissement Gent|Arrondissement de Gand|40000|Provincie Oost-Vlaanderen|Province de Flandre orientale|02000|Vlaams Gewest|Région flamande
